user_id,timestamp,lat,lng,rainfall_mm,aqi,temperature,speed_kmh,distance_moved_m,claim_amount,claim_time_gap_min,device_count,kyc_score,ip_distance_km,is_active,weekly_premium
2207,2026-02-19 17:26,19.53688,68.79908,0.0,136.59,34.02,17.66,1401.03,370,463.23,3,58.27,291.82,1,153.78
2208,2026-02-05 09:46,28.65091,72.95068,19.19,86.11,26.98,0.07,18.02,150,39.4,1,82.82,6.54,0,61.2
2209,2026-02-15 12:46,25.32838,80.70029,17.26,170.49,36.14,33.07,2252.87,150,753.75,1,80.72,5.97,1,67.54
2210,2026-01-05 05:41,15.68976,80.6798,2.31,178.8,28.19,0.0,1621.11,150,387.61,1,98.73,8.33,1,74.71
2211,2026-02-03 06:54,27.14848,80.94869,32.22,96.3,27.08,20.76,750.87,120,550.06,1,80.1,0.42,1,73.0
2212,2026-01-17 13:10,17.37526,87.44926,12.54,73.97,18.04,3.6,1345.95,100,543.54,1,97.04,5.84,1,61.93
2213,2026-01-18 06:39,9.9646,80.1787,6.93,74.81,31.07,21.65,1643.09,150,562.02,1,87.54,9.76,1,44.61
2214,2026-01-03 13:27,24.61465,88.44338,14.33,92.99,37.15,1.01,3.35,150,48.79,1,96.31,9.38,0,59.4
2215,2026-01-25 01:54,24.34078,76.53247,8.56,39.11,29.33,13.83,953.17,120,303.19,1,80.49,0.21,1,46.15
2216,2026-02-10 12:20,14.26132,87.99515,0.0,124.04,39.0,1.44,39.03,100,15.88,1,75.08,1.74,0,81.57
2217,2026-02-21 01:53,25.02329,69.16806,9.44,42.57,16.07,34.66,1688.49,100,496.41,1,88.45,8.4,1,51.84
2218,2026-03-02 00:15,15.68937,72.00091,35.54,87.01,10.05,8.25,1770.87,100,326.7,1,83.21,4.54,1,74.63
2219,2026-02-17 04:08,11.63268,79.63841,10.48,75.95,46.11,22.36,290.01,370,695.39,3,64.19,91.33,1,94.16
2220,2026-02-05 12:58,11.78474,84.92707,15.71,82.37,30.4,1.12,39.89,350,19.0,2,59.18,193.31,0,142.23
2221,2026-02-09 20:21,28.4624,68.51737,12.03,30.0,45.18,25.0,2009.6,350,732.29,5,60.01,88.01,1,93.09
2222,2026-01-12 13:19,18.0629,86.87516,13.75,63.75,25.6,2.09,0.0,200,278.63,1,85.75,5.97,1,62.29
2223,2026-01-28 16:39,15.77916,82.5165,40.35,78.72,22.69,25.23,2120.62,380,364.47,5,31.4,187.79,1,153.25
2224,2026-02-18 09:27,12.91581,69.01709,21.36,67.21,31.98,13.48,872.24,100,644.25,1,93.77,1.25,1,67.56
2225,2026-02-22 15:56,19.71168,87.04747,0.4,83.35,39.2,21.1,1083.18,180,387.16,1,91.7,9.33,1,58.5
2226,2026-02-25 20:15,14.57328,85.38624,26.17,54.43,35.73,27.93,1823.03,380,182.34,4,63.98,72.25,1,113.6
2227,2026-01-23 20:31,19.19876,88.18934,8.87,118.05,27.13,16.56,589.78,150,588.25,1,86.22,9.13,1,49.07
2228,2026-02-23 13:37,26.72866,81.27409,0.0,58.16,26.64,18.43,2087.23,180,321.01,1,96.4,3.57,1,52.88
2229,2026-01-15 12:46,14.18634,70.19467,35.05,72.57,30.87,24.93,950.31,120,482.17,1,77.92,6.82,1,73.9
2230,2026-01-19 05:41,21.08733,79.9639,0.0,30.0,22.71,0.65,0.76,370,29.49,4,52.66,214.26,0,146.96
2231,2026-01-06 08:27,8.22379,84.9443,0.0,85.09,30.56,11.78,1141.73,180,429.78,1,75.81,6.59,1,46.6
2232,2026-01-28 08:19,10.13759,71.53674,0.0,113.29,29.6,23.61,951.84,360,777.54,4,52.98,84.47,1,135.41
2233,2026-02-22 07:20,9.58231,86.36563,2.93,70.46,32.52,1.67,7.8,200,41.89,1,97.82,5.66,0,67.47
2234,2026-02-04 13:40,17.50387,74.21736,16.55,97.62,32.7,19.79,891.7,200,170.54,1,99.28,5.62,1,48.44
2235,2026-02-12 02:54,16.64571,70.38535,19.15,96.28,26.48,21.79,0.0,100,628.77,1,95.37,6.12,1,57.98
2236,2026-02-12 21:01,21.98953,81.49228,4.65,83.38,25.92,0.47,41.37,150,3.05,1,79.21,8.79,0,60.07
2237,2026-02-01 15:46,13.4305,74.41753,0.0,30.0,26.02,15.98,1042.05,200,356.12,1,84.96,4.44,1,49.56
2238,2026-01-14 12:14,25.24165,79.07608,6.52,136.58,34.39,18.29,1166.05,150,643.79,1,82.71,5.73,1,76.25
2239,2026-02-19 04:02,28.25194,87.79782,13.39,150.31,25.85,28.33,1550.13,150,374.1,1,81.65,9.9,1,72.9
2240,2026-01-10 18:24,20.49305,81.51987,0.0,104.46,22.24,24.58,0.0,360,652.26,2,52.62,160.56,1,125.8
2241,2026-01-19 06:13,11.30424,74.88028,6.63,88.43,29.62,19.05,1364.16,150,219.02,1,75.9,9.27,1,45.16
2242,2026-01-18 11:36,8.20052,85.58808,0.0,131.81,34.94,11.6,1127.84,370,403.23,4,58.38,117.87,1,150.2
2243,2026-01-17 14:07,9.92916,76.41516,0.0,71.26,26.6,17.03,1070.14,200,428.36,1,81.99,3.32,1,47.48
2244,2026-02-06 14:27,23.7131,82.91435,39.06,83.76,21.25,22.17,1516.52,120,347.71,1,93.35,3.47,1,78.49
2245,2026-01-28 22:36,25.12628,79.98919,0.0,133.16,26.53,9.89,543.94,120,572.49,1,78.53,5.46,1,71.7
2246,2026-02-28 10:33,8.9376,81.45591,0.0,92.81,29.67,16.27,1944.53,120,259.45,1,90.95,9.85,1,41.58
2247,2026-01-28 03:51,25.60689,72.13133,0.0,97.41,32.55,31.76,1377.26,120,532.69,1,96.64,1.03,1,46.38
2248,2026-03-01 22:42,28.26844,81.8137,3.2,125.79,35.41,33.51,1641.37,200,756.36,1,81.9,7.69,1,73.42
2249,2026-01-24 17:03,23.46452,72.48363,9.17,132.92,31.95,2.2,17.07,100,24.45,1,83.3,4.65,0,85.98
2250,2026-01-16 15:51,8.57654,80.94319,17.17,147.73,16.76,0.89,33.19,370,48.3,5,53.68,91.48,0,156.13
2251,2026-01-08 22:45,25.38428,70.61346,10.01,105.05,31.87,2.55,49.57,100,36.62,1,99.86,6.05,0,61.87
2252,2026-02-25 22:05,14.12356,68.0228,26.53,54.76,25.73,29.7,2240.9,180,633.01,1,83.57,1.35,1,63.77
2253,2026-01-18 18:56,17.53587,78.22891,20.24,77.41,21.91,27.38,1550.37,370,19.11,3,51.61,262.79,1,156.66
2254,2026-01-29 09:42,15.86557,80.44627,13.4,34.44,26.43,0.94,4.83,120,9.67,1,86.1,5.32,0,50.19
2255,2026-02-26 12:06,14.58889,78.02523,4.08,100.86,36.34,30.79,741.03,150,242.17,1,81.42,8.04,1,51.73
2256,2026-03-01 23:25,28.58996,69.89626,20.19,133.87,25.47,28.39,818.86,360,540.84,5,68.54,77.01,1,134.71
2257,2026-01-10 12:11,21.49435,85.06455,0.0,89.04,32.65,0.14,14.78,180,46.69,1,81.79,3.99,0,64.57
2258,2026-02-19 17:12,28.22456,79.16783,0.0,62.03,36.97,33.82,1332.52,120,297.01,1,90.7,9.31,1,54.36
2259,2026-02-23 05:38,15.65951,79.28467,0.19,131.69,19.04,27.55,716.27,380,387.33,4,56.32,299.44,1,149.32
2260,2026-01-01 21:46,8.00386,80.58658,25.91,57.57,43.31,1.8,483.87,350,270.1,3,49.1,200.45,1,162.05
2261,2026-01-09 06:49,16.31026,74.93073,5.8,51.42,33.04,14.17,1248.47,200,263.79,1,96.8,5.77,1,45.72
2262,2026-01-07 11:07,9.6411,79.59994,0.0,81.83,34.82,19.41,1154.6,350,794.51,5,42.76,167.48,1,123.07
2263,2026-01-26 14:03,12.15596,74.45771,0.0,49.56,33.57,11.86,2125.0,200,84.12,1,86.74,4.23,1,51.99
2264,2026-02-04 23:33,8.45677,88.14169,2.66,63.0,27.58,9.88,2117.58,100,426.33,1,84.58,2.16,1,47.05
2265,2026-02-14 14:11,9.00111,84.82,14.89,138.33,36.85,15.53,1466.52,180,620.26,1,89.96,4.14,1,68.83
2266,2026-01-10 02:00,19.83228,71.78919,9.39,95.82,26.32,7.64,1279.36,180,281.5,1,79.08,1.84,1,51.17
2267,2026-02-26 09:26,20.37879,75.8946,4.84,113.0,29.3,0.08,27.66,200,26.5,1,80.05,2.58,0,53.04
2268,2026-02-27 20:16,26.99314,83.94513,0.0,144.06,35.47,6.13,1627.93,100,384.19,1,94.91,7.57,1,75.53
2269,2026-01-20 11:12,10.95092,75.83386,23.83,58.43,30.61,2.01,32.09,100,21.13,1,85.39,0.24,0,82.65
2270,2026-01-23 15:10,16.13815,72.85694,10.85,114.83,36.24,26.52,1171.15,200,363.37,1,94.56,9.93,1,48.22
2271,2026-01-28 15:29,26.09816,85.02777,2.47,35.1,31.94,2.4,16.71,150,36.81,1,89.46,8.33,0,59.69
2272,2026-02-02 00:27,25.93496,69.22216,0.0,106.98,37.68,2.27,1294.36,380,401.24,5,60.76,298.52,1,116.84
2273,2026-01-23 05:38,22.50502,80.07491,0.0,82.88,33.12,11.15,1543.69,360,187.34,4,31.01,138.71,1,126.43
2274,2026-02-02 13:11,19.67258,73.35383,19.22,161.15,33.94,26.62,533.05,100,392.83,1,85.48,5.99,1,67.22
2275,2026-02-21 15:44,18.27215,73.85533,0.0,115.62,30.74,1.41,4.57,100,31.66,1,85.18,5.21,0,61.15
2276,2026-01-10 00:32,14.54281,80.85285,26.11,107.68,37.33,13.38,497.42,200,323.31,1,84.62,4.36,1,67.98
2277,2026-01-29 10:21,20.20583,69.38123,4.17,105.98,35.5,25.99,1047.45,100,408.27,1,90.12,3.87,1,44.44
2278,2026-01-20 14:16,8.41685,71.15257,0.0,85.71,36.0,30.07,1887.86,100,205.32,1,76.23,2.31,1,55.04
2279,2026-02-11 16:18,12.56748,70.83157,10.0,136.02,23.2,26.07,732.09,200,616.4,1,80.24,9.77,1,69.1
2280,2026-01-01 08:58,26.34617,71.10311,15.94,72.2,24.58,0.55,48.26,150,21.98,1,93.15,3.67,0,69.49
2281,2026-01-19 03:51,21.16662,76.16475,0.0,90.43,28.65,23.72,1467.62,180,274.4,1,78.58,6.58,1,55.26
2282,2026-01-22 21:46,24.31098,86.51659,22.03,66.12,31.09,13.93,1668.08,120,416.81,1,94.63,2.74,1,70.75
2283,2026-02-08 13:52,9.11309,81.72182,15.46,59.89,25.27,19.89,1121.93,380,449.93,4,62.48,286.44,1,97.16
2284,2026-02-07 00:29,25.77108,70.69958,25.44,124.89,23.14,26.56,1077.76,150,761.3,1,84.58,1.68,1,95.48
2285,2026-02-19 15:39,19.96104,74.31142,31.36,148.13,29.32,13.88,0.0,360,490.05,5,59.01,78.15,1,171.1
2286,2026-02-19 13:10,9.46796,75.17082,4.24,110.87,35.78,31.6,1146.85,360,426.18,4,44.29,136.02,1,129.29
2287,2026-01-12 14:54,18.46428,78.40904,0.0,82.74,29.36,7.57,2247.52,370,679.86,5,64.13,218.39,1,98.09
2288,2026-02-13 12:07,13.3126,83.41834,0.0,95.8,34.76,19.02,354.54,360,318.27,5,50.52,120.35,1,130.75
2289,2026-01-17 13:28,12.79911,82.46404,5.67,47.41,25.23,2.23,35.55,120,12.49,1,97.95,1.08,0,59.47
2290,2026-01-10 12:09,17.36059,83.15137,3.19,128.43,33.41,25.63,1872.67,380,407.46,4,49.33,296.72,1,147.5
2291,2026-01-27 04:13,24.19775,86.1733,25.37,78.56,31.53,6.27,1386.87,360,376.11,3,43.49,256.88,1,150.58
2292,2026-02-12 21:02,11.87347,79.38877,0.0,63.64,20.01,3.4,1148.36,150,369.94,1,83.01,1.64,1,58.37
2293,2026-02-26 19:43,13.87068,74.68878,35.65,83.25,28.9,11.18,1006.79,150,351.8,1,87.56,0.14,1,69.18
2294,2026-01-14 23:42,18.42676,86.00753,13.18,175.46,22.42,18.12,383.12,120,495.59,1,91.58,1.18,1,75.09
2295,2026-02-10 22:05,24.41776,72.52043,0.0,57.03,34.78,2.12,25.18,200,41.63,1,90.51,4.78,0,62.25
2296,2026-01-03 11:45,23.89698,80.88561,0.0,174.04,39.98,21.68,1482.64,120,443.67,1,89.05,6.71,1,71.49
2297,2026-02-08 17:41,13.00605,76.73295,0.0,92.89,31.29,21.11,1615.03,120,721.25,1,79.83,4.71,1,50.81
2298,2026-02-10 03:53,15.82925,78.60452,0.0,74.8,25.67,18.82,1470.47,100,541.53,1,77.18,2.02,1,49.96
2299,2026-02-22 09:09,24.81515,75.0282,6.77,96.93,24.26,12.25,1680.14,350,53.71,2,37.82,91.56,1,127.76
2300,2026-01-24 09:24,14.78625,75.62769,0.0,137.68,35.7,0.77,23.25,120,12.12,1,97.98,4.24,0,81.22
2301,2026-01-06 16:53,27.9041,77.11947,0.0,83.52,30.86,26.8,875.32,180,613.37,1,96.21,3.63,1,52.28
2302,2026-02-22 04:37,23.35168,84.50449,29.69,76.69,36.56,1.21,33.69,100,23.07,1,83.92,6.35,0,78.3
2303,2026-02-01 16:14,18.03307,68.55079,6.29,56.24,28.46,32.78,317.35,120,277.2,1,88.39,6.18,1,54.68
2304,2026-02-12 00:19,10.55541,72.22259,24.4,108.5,22.92,21.38,2111.23,120,531.68,1,99.39,5.74,1,70.13
2305,2026-01-02 15:16,26.57612,70.44731,21.0,130.32,26.7,15.22,0.0,150,317.56,1,77.2,7.77,1,94.57
2306,2026-02-04 11:34,16.90817,71.39275,14.72,163.52,22.99,24.16,1144.23,150,352.1,1,96.45,6.67,1,64.57
2307,2026-03-01 17:23,11.99242,69.90065,0.0,142.57,30.79,2.38,40.58,360,24.63,3,36.65,144.93,0,160.92
2308,2026-02-17 21:39,23.77779,80.1302,23.34,112.72,23.7,18.01,2700.99,180,5.0,1,79.94,8.05,1,71.78
2309,2026-01-17 05:24,15.98096,78.38706,16.43,114.44,27.89,2.68,19.39,180,15.11,1,95.91,8.62,0,61.48
2310,2026-01-28 03:29,27.05509,68.24606,34.65,104.43,24.82,19.75,2634.46,380,475.42,5,49.02,245.75,1,146.42
2311,2026-01-13 08:00,23.91307,69.2699,0.85,50.6,31.19,0.16,41.71,370,6.78,5,67.75,112.72,0,107.41
2312,2026-02-07 01:46,25.81854,75.09704,8.68,38.67,37.9,17.69,1447.67,120,437.2,1,82.12,5.17,1,55.3
2313,2026-01-08 23:54,22.18311,73.9459,0.28,57.03,24.3,1.64,8.23,120,4.13,1,80.51,5.15,0,59.01
2314,2026-01-07 19:45,23.56166,86.57779,13.38,156.84,32.54,1.18,42.55,350,17.95,3,60.65,151.6,0,133.92
2315,2026-02-22 10:28,21.42774,86.4346,0.0,102.74,24.05,14.94,1658.22,100,625.47,1,79.6,7.56,1,53.32
2316,2026-01-28 10:28,17.16657,85.36902,0.0,105.94,32.62,0.0,1284.86,360,669.78,3,67.42,237.86,1,117.49
2317,2026-02-28 02:28,22.00598,75.44978,8.3,98.86,37.41,11.74,1589.62,360,562.24,4,39.69,100.87,1,136.06
2318,2026-01-30 14:52,11.73961,87.42757,2.6,62.95,23.43,32.47,281.72,350,725.93,5,39.22,122.31,1,128.14
2319,2026-02-17 18:47,15.3443,76.19965,11.79,64.58,40.11,28.0,758.88,150,731.24,1,75.18,6.92,1,55.8
2320,2026-01-22 20:19,15.4462,78.99119,10.71,72.01,40.39,18.21,79.59,180,558.95,1,99.92,4.27,1,55.4
2321,2026-01-13 13:18,8.62961,82.90098,5.29,106.81,26.73,27.45,1946.72,180,402.02,1,90.38,1.76,1,54.93
2322,2026-01-24 06:12,12.16911,68.19564,0.0,82.15,25.97,19.86,1077.23,150,322.58,1,81.37,3.52,1,49.26
2323,2026-01-17 21:16,10.00158,82.76936,0.0,66.6,27.13,22.88,414.73,380,786.88,5,52.48,77.98,1,129.2
2324,2026-03-01 22:16,28.42443,73.14291,24.05,125.85,30.13,25.43,1188.48,100,413.3,1,81.57,4.72,1,86.84
2325,2026-02-19 17:40,25.04946,82.53453,28.49,103.48,23.72,2.81,865.07,370,363.59,5,33.48,125.8,1,156.13
2326,2026-02-10 07:56,19.81668,86.64671,33.07,77.18,30.15,34.85,910.94,100,464.89,1,85.14,1.69,1,60.98
2327,2026-02-15 13:00,9.19524,85.32275,8.85,84.1,28.14,2.0,6.67,180,42.74,1,75.34,8.96,0,56.99
2328,2026-02-03 03:34,8.67046,74.88479,31.63,92.7,37.58,2.25,11.8,360,8.03,4,50.44,161.38,0,155.02
2329,2026-02-15 16:39,19.82382,85.70035,13.14,46.33,31.4,28.28,745.72,150,352.46,1,84.86,8.67,1,53.8
2330,2026-01-26 11:07,14.68589,86.22475,5.62,76.49,27.9,17.56,941.6,360,482.53,3,42.83,98.06,1,126.99
2331,2026-01-05 18:43,28.18052,76.42783,41.4,30.0,36.96,27.78,1357.33,360,278.01,3,69.46,119.57,1,119.3
2332,2026-02-28 17:01,22.0169,70.43994,28.08,88.83,25.39,24.32,989.09,100,451.17,1,94.01,7.22,1,67.56
2333,2026-02-15 13:22,18.5391,70.85605,0.0,30.0,36.5,12.13,913.53,350,72.8,3,63.79,139.92,1,97.22
2334,2026-02-05 16:24,22.5224,68.20146,0.1,30.0,24.5,13.9,1821.78,200,280.89,1,93.18,6.93,1,54.5
2335,2026-01-08 05:04,10.1614,79.66416,0.0,161.98,22.14,4.28,2274.76,380,429.47,3,55.27,179.69,1,159.76
2336,2026-01-03 22:40,10.5795,81.37576,3.33,86.91,26.15,16.74,99.89,180,299.33,1,82.55,9.0,1,45.68
2337,2026-02-09 18:40,17.08003,68.79452,33.92,89.89,34.85,15.06,1198.51,180,623.24,1,81.63,4.32,1,67.5
2338,2026-01-13 04:45,20.11023,78.01512,16.58,172.53,31.79,18.94,1709.52,120,476.08,1,82.89,6.22,1,67.09
2339,2026-01-08 10:47,17.20817,86.43796,5.44,50.65,32.78,0.0,1057.04,150,151.79,1,94.73,6.03,1,63.82
2340,2026-02-09 03:50,15.1991,68.44373,17.67,100.9,26.31,43.7,1845.39,120,567.08,1,89.71,2.13,1,46.18
2341,2026-01-15 14:49,9.32974,80.15027,14.03,99.76,38.88,18.48,783.41,150,94.03,1,83.46,9.14,1,39.04
2342,2026-02-19 19:16,23.51559,82.34045,4.97,76.42,29.11,14.32,1378.92,150,399.08,1,93.42,5.01,1,51.85
2343,2026-03-02 05:33,25.36397,85.98097,14.66,30.0,28.72,29.43,673.04,180,419.98,1,89.56,1.87,1,48.02
2344,2026-02-04 23:10,20.16743,85.22714,0.0,140.71,31.73,28.76,174.81,120,549.41,1,93.54,6.75,1,76.99
2345,2026-01-10 06:03,13.87462,82.22419,25.82,58.4,25.84,21.57,424.41,120,163.68,1,83.06,7.77,1,74.23
2346,2026-01-02 19:31,21.92762,78.1932,17.71,86.07,31.33,1.3,1.65,360,47.74,4,58.49,93.97,0,137.51
2347,2026-02-11 19:20,8.3032,86.88345,12.0,116.6,25.41,21.38,1751.13,200,605.08,1,97.79,9.28,1,47.7
2348,2026-02-28 20:01,8.04809,88.17058,7.62,140.09,33.32,2.84,10.28,380,31.07,5,48.12,286.43,0,158.24
2349,2026-02-05 07:48,14.24285,71.8602,1.4,78.94,38.15,0.39,32.17,360,10.66,5,33.47,109.21,0,138.23
2350,2026-02-05 09:59,21.57549,79.01415,27.7,135.77,21.67,1.37,44.55,180,28.91,1,99.79,1.64,0,103.82
2351,2026-01-15 14:15,21.95788,88.08909,21.14,64.5,31.3,17.57,2114.12,100,126.71,1,85.94,3.1,1,69.42
2352,2026-01-20 13:38,11.61797,85.93224,0.0,54.54,35.11,0.8,45.61,200,32.03,1,81.43,7.19,0,54.16
2353,2026-02-02 01:29,11.0242,84.87157,25.77,117.97,22.7,12.83,1331.58,100,558.37,1,80.29,2.65,1,67.15
2354,2026-02-05 03:07,26.95736,78.30895,4.08,102.78,26.96,0.82,40.8,380,19.54,3,45.98,154.73,0,135.75
2355,2026-02-01 07:22,11.44735,88.21662,1.5,123.26,31.26,12.12,1936.76,150,397.67,1,92.71,7.32,1,76.49
2356,2026-01-11 09:41,9.46342,75.41157,0.0,95.71,30.06,17.78,1974.76,120,484.36,1,85.27,6.04,1,56.55
2357,2026-01-02 17:47,9.93668,68.34177,4.82,109.57,34.12,13.29,447.93,200,404.49,1,96.29,8.64,1,51.65
2358,2026-01-29 16:07,20.14266,77.3356,12.1,80.42,30.05,16.37,2235.74,200,222.53,1,89.71,2.11,1,53.86
2359,2026-01-28 18:43,9.43467,79.85348,32.58,114.61,30.25,2.1,2.79,100,45.67,1,87.68,4.42,0,77.64
2360,2026-02-12 19:53,26.97685,84.41677,36.23,74.37,28.6,1.39,12.29,150,45.83,1,98.81,5.33,0,93.19
2361,2026-01-04 00:21,19.23887,70.6523,0.0,80.09,24.54,36.86,860.65,120,305.74,1,98.16,7.1,1,48.53
2362,2026-02-23 07:27,25.70192,75.35449,0.0,146.57,35.18,23.75,1187.89,380,404.34,5,69.52,147.35,1,115.27
2363,2026-01-07 23:58,24.5711,85.33566,3.89,94.8,25.2,17.84,564.88,200,216.32,1,96.45,4.08,1,52.17
2364,2026-02-26 06:24,8.65232,70.49291,2.37,121.55,31.58,19.38,1244.42,380,289.71,2,66.31,71.85,1,120.12
2365,2026-01-10 09:46,25.08857,84.22187,18.49,67.8,27.22,26.15,2633.02,150,636.85,1,75.42,9.6,1,53.61
2366,2026-01-19 07:08,27.73365,86.51541,11.68,124.24,33.45,22.71,913.78,150,270.44,1,88.41,8.6,1,64.68
2367,2026-02-24 05:07,20.58101,69.71771,28.89,117.45,20.58,0.36,31.12,360,46.79,5,60.14,83.12,0,132.85
2368,2026-02-15 21:47,19.30733,69.8342,26.56,79.75,28.58,16.74,1435.07,370,267.83,2,68.43,275.72,1,123.31
2369,2026-02-26 13:43,22.77277,85.9104,0.0,50.22,31.5,23.97,695.41,100,319.15,1,95.37,9.36,1,51.33
2370,2026-01-20 10:26,27.67078,78.98162,26.18,76.89,10.35,13.46,1367.45,100,458.31,1,83.33,4.92,1,73.17
2371,2026-01-21 19:12,10.21119,72.89633,45.87,85.41,31.59,1.38,15.35,180,2.72,1,88.6,5.52,0,85.18
2372,2026-01-17 14:15,13.3453,72.99107,0.0,153.3,28.45,31.42,948.34,350,551.3,3,53.34,165.65,1,140.43
2373,2026-02-15 16:21,22.14486,71.76306,5.8,140.58,26.39,13.14,250.09,350,422.9,5,67.75,294.12,1,119.47
2374,2026-01-19 13:53,18.21635,77.29824,9.39,32.93,30.81,1.15,41.86,150,43.4,1,93.19,1.15,0,66.75
2375,2026-02-28 06:49,12.03643,74.42629,0.19,150.38,37.89,3.56,2611.86,370,464.28,3,49.49,206.27,1,157.61
2376,2026-02-24 13:38,20.00127,79.07445,23.06,127.95,30.78,0.9,12.45,150,19.24,1,87.22,4.07,0,99.29
2377,2026-02-24 08:44,21.44554,74.20378,0.0,77.22,23.71,16.78,93.0,180,557.12,1,87.69,4.99,1,43.03
2378,2026-01-30 16:39,24.31233,74.09289,1.08,129.75,38.24,21.37,1434.56,180,306.62,1,80.23,0.73,1,66.87
2379,2026-02-20 12:30,16.3323,86.86082,0.0,100.17,23.92,1.49,6.17,120,20.65,1,94.32,8.03,0,51.56
2380,2026-02-08 05:52,24.15786,75.41295,28.97,74.7,27.05,2.87,3.52,180,18.39,1,87.33,0.04,0,79.34
2381,2026-02-11 17:58,15.83916,85.28447,30.27,141.71,39.98,22.44,517.17,150,472.9,1,93.0,0.86,1,88.39
2382,2026-02-26 19:14,8.37428,76.20676,18.92,175.8,35.37,16.32,1526.03,200,400.63,1,77.43,3.03,1,76.15
2383,2026-01-03 12:53,21.8869,81.62069,28.53,83.04,38.39,32.77,2031.47,200,437.58,1,76.56,3.84,1,70.42
2384,2026-01-18 00:41,14.27096,83.26424,0.0,130.41,22.74,19.33,1186.57,120,187.37,1,87.6,0.14,1,72.07
2385,2026-01-21 01:11,20.44259,85.39643,9.38,130.05,24.51,29.12,1363.89,150,130.56,1,77.11,6.85,1,85.07
2386,2026-02-24 20:48,16.82436,77.06788,19.4,40.84,36.74,17.16,1501.37,100,388.43,1,85.54,0.94,1,51.22
2387,2026-02-26 08:11,26.63646,81.62877,14.63,61.66,36.96,24.11,1055.92,180,605.94,1,81.71,9.99,1,48.56
2388,2026-01-18 15:12,17.48484,87.37285,32.36,71.03,31.14,18.51,240.36,180,855.42,1,79.11,5.04,1,63.83
2389,2026-02-02 17:21,21.74505,74.93654,20.97,111.54,34.29,0.74,22.98,120,31.8,1,93.57,2.8,0,91.97
2390,2026-01-07 08:29,9.82454,76.48014,22.42,132.84,17.55,19.82,1457.51,100,566.33,1,80.09,8.73,1,91.49
2391,2026-01-06 20:31,14.51196,78.49782,41.54,127.6,27.66,17.32,395.36,150,548.73,1,87.63,9.88,1,88.98
2392,2026-01-15 13:15,9.20552,73.37662,0.0,81.21,33.66,7.56,2126.22,150,417.08,1,88.82,1.15,1,51.91
2393,2026-01-31 23:03,13.22472,81.46471,20.33,73.98,27.96,11.14,2377.68,360,552.67,3,47.21,130.07,1,142.22
2394,2026-02-26 21:02,9.29333,82.7851,21.07,47.04,41.38,19.01,412.88,150,242.32,1,93.16,2.2,1,71.24
2395,2026-02-27 14:46,27.14043,78.6012,11.17,93.02,23.85,1.78,24.12,380,31.51,3,34.5,117.13,0,133.83
2396,2026-01-15 22:48,13.73296,69.34886,0.0,49.93,34.73,27.67,1117.19,120,182.95,1,99.07,6.08,1,48.64
2397,2026-02-07 01:35,8.20636,69.73771,18.83,116.67,27.98,21.1,1435.58,120,490.72,1,80.82,8.45,1,50.93
2398,2026-01-19 09:45,12.67126,72.34186,0.0,67.04,33.22,3.0,1.24,150,41.93,1,96.04,5.55,0,59.38
2399,2026-01-12 20:29,18.34344,69.25755,6.83,123.45,38.72,4.53,1618.06,120,481.49,1,91.8,2.41,1,80.08
2400,2026-02-27 04:51,23.53063,74.50442,0.0,84.05,32.64,0.85,44.07,180,30.09,1,85.08,6.76,0,51.25
2401,2026-02-25 08:12,15.06179,83.32402,0.0,171.35,32.65,11.45,1600.07,180,361.22,1,91.55,9.13,1,55.58
2402,2026-01-05 14:16,17.74351,69.00754,11.26,112.24,26.45,12.88,286.55,200,487.13,1,77.94,2.52,1,53.1
2403,2026-02-16 00:56,17.23954,79.28916,0.0,172.49,34.52,15.43,820.03,360,517.22,2,39.91,59.09,1,160.33
2404,2026-01-11 23:18,18.38517,82.8721,15.79,81.01,24.43,30.57,1301.63,150,488.75,1,88.9,7.0,1,47.63
2405,2026-01-27 18:19,10.86483,81.64819,43.19,105.67,34.06,17.85,1138.8,150,231.51,1,94.85,4.95,1,69.97
2406,2026-02-25 10:28,26.60096,86.37326,0.0,122.77,32.54,2.59,16.03,360,9.74,3,50.85,87.44,0,157.94
2407,2026-02-24 11:53,15.43132,84.57134,0.0,140.61,27.13,30.37,919.83,200,576.09,1,76.04,8.31,1,63.36
2408,2026-02-27 23:51,21.11931,73.19062,29.36,193.52,22.8,25.59,1867.91,370,181.38,4,41.9,220.43,1,173.39
2409,2026-03-01 20:53,13.87628,77.88697,0.0,55.13,38.14,7.85,652.23,150,303.71,1,94.96,2.67,1,42.98
2410,2026-02-13 00:47,15.02221,78.21307,0.0,77.37,32.85,13.59,2655.23,200,233.18,1,97.22,7.46,1,45.97
2411,2026-02-23 06:29,8.35786,79.26853,12.83,86.67,36.9,0.03,20.83,200,8.6,1,92.72,1.78,0,65.42
2412,2026-01-22 20:33,28.58748,81.92302,13.15,30.0,25.82,15.69,1047.03,150,451.23,1,82.17,2.8,1,55.97
2413,2026-03-01 01:07,11.39612,73.84633,4.79,120.83,23.68,23.42,1799.83,120,220.37,1,99.73,0.55,1,77.56
2414,2026-01-19 13:42,14.53987,82.94943,0.0,106.32,32.13,15.68,1736.95,200,73.6,1,82.14,9.62,1,45.48
2415,2026-02-26 21:12,18.90512,69.17053,6.46,76.89,15.46,9.64,906.67,100,717.79,1,82.91,7.74,1,55.26
